renda_mensal,valor_solicitado,prazo_meses,taxa_juros_mensal,parcela_estimada,comprometimento_renda,score_credito,atrasos_12m,tempo_emprego_meses,reserva_meses,outros_creditos,relacao_credito_renda,finalidade,moradia,inadimplente
6522.02,10908.42,36,0.55,334.83,5.13,791,0,26,6.1,2,0.139,Financiamento de veículo,Financiada,0
7604.17,23245.65,24,3.12,1390.33,18.28,325,4,160,2.3,0,0.255,Educação,Familiar,1
4764.76,27190.96,12,0.55,2347.73,49.27,924,0,36,8.3,1,0.476,Financiamento de veículo,Própria,0
13441.7,8570.36,12,3.485,886.1,6.59,395,1,9,1.6,0,0.053,Consolidação de dívidas,Alugada,1
9711.54,15476.59,6,1.737,2738.47,28.2,723,0,30,4.4,0,0.133,Reforma ou serviços,Financiada,0
4435.02,30362.55,12,0.55,2621.58,59.11,936,1,49,0.1,1,0.571,Educação,Alugada,0
8279.1,36505.99,36,1.455,1310.01,15.82,760,0,60,4.1,1,0.367,Crédito pessoal,Própria,0
17246.52,12520.44,60,0.848,267.11,1.55,694,0,42,6.8,1,0.06,Financiamento de veículo,Financiada,0
17534.3,12866.85,36,0.55,394.94,2.25,676,0,56,3.2,0,0.061,Financiamento de veículo,Financiada,0
2428.56,13922.74,24,1.927,730.03,30.06,503,1,26,0.4,1,0.478,Educação,Própria,0
2927.67,3706.53,36,1.563,135.42,4.63,853,0,99,1.8,0,0.106,Crédito pessoal,Própria,0
13056.79,26988.19,36,0.56,829.91,6.36,821,0,85,1.9,1,0.172,Educação,Financiada,0
2698.04,7874.64,18,2.082,529.03,19.61,448,1,8,1.2,1,0.243,Financiamento de veículo,Alugada,0
2290.3,5188.54,24,0.55,231.36,10.1,715,0,19,1.8,1,0.189,Financiamento de veículo,Financiada,0
3846.71,9680.41,24,2.982,570.51,14.83,662,0,76,0.4,2,0.21,Consolidação de dívidas,Alugada,0
6747.68,9042.43,18,1.949,600.45,8.9,831,0,54,2.3,1,0.112,Consolidação de dívidas,Financiada,0
4880.13,17511.13,60,1.599,456.06,9.35,533,0,52,1.2,2,0.299,Financiamento de veículo,Financiada,0
3474.01,10818.98,18,1.667,700.68,20.17,735,0,47,2.7,1,0.26,Crédito pessoal,Financiada,0
3423.44,17811.37,36,1.89,686.56,20.05,797,0,89,2.7,1,0.434,Consolidação de dívidas,Financiada,0
3343.47,8061.96,18,1.987,537.14,16.07,578,0,52,0.6,2,0.201,Financiamento de veículo,Própria,0
3014.29,6591.27,24,1.642,334.5,11.1,782,0,61,1.4,2,0.182,Consolidação de dívidas,Alugada,1
21397.43,15163.6,36,2.215,615.62,2.88,671,0,48,3.3,0,0.059,Consolidação de dívidas,Financiada,1
6253.34,13286.16,36,1.885,511.66,8.18,683,0,21,1.7,1,0.177,Crédito pessoal,Financiada,0
9011.03,41552.7,18,1.684,2695.32,29.91,603,0,80,5.7,2,0.384,Educação,Familiar,0
3839.84,13743.09,24,2.118,736.35,19.18,611,1,33,0.9,1,0.298,Reforma ou serviços,Financiada,0
4633.75,13986.62,36,0.729,443.1,9.56,927,0,33,1.3,0,0.252,Reforma ou serviços,Alugada,0
3340.95,5862.27,6,0.55,995.94,29.81,737,0,38,2.8,1,0.146,Financiamento de veículo,Familiar,0
1500.0,13836.46,36,0.657,432.82,28.85,913,0,15,1.9,0,0.769,Educação,Alugada,0
2212.88,6151.75,36,1.363,217.37,9.82,781,0,145,3.9,1,0.232,Reforma ou serviços,Financiada,0
1692.28,5584.08,36,1.101,188.71,11.15,799,0,76,2.7,0,0.275,Reforma ou serviços,Financiada,0
1500.0,7234.18,12,1.347,656.91,43.79,801,0,19,1.3,0,0.402,Crédito pessoal,Própria,0
2478.21,13356.05,24,0.677,604.8,24.4,873,0,116,2.1,1,0.449,Educação,Própria,0
11824.0,12944.36,24,0.673,585.91,4.96,885,0,29,6.1,2,0.091,Reforma ou serviços,Familiar,0
5058.69,32046.37,24,1.372,1576.27,31.16,720,0,33,0.4,2,0.528,Reforma ou serviços,Alugada,0
11574.54,6795.44,36,0.883,221.19,1.91,852,0,29,1.0,1,0.049,Reforma ou serviços,Alugada,0
6709.12,14385.79,6,1.562,2530.37,37.72,610,0,103,0.6,1,0.179,Reforma ou serviços,Alugada,0
8447.29,15304.23,24,2.969,900.67,10.66,490,2,92,1.5,0,0.151,Crédito pessoal,Financiada,0
2974.58,8026.84,12,0.55,693.06,23.3,846,0,39,1.6,0,0.225,Financiamento de veículo,Alugada,0
7195.88,30390.21,24,2.374,1675.58,23.29,629,0,42,5.3,2,0.352,Crédito pessoal,Alugada,0
8169.94,13210.36,48,0.55,313.89,3.84,915,0,74,2.2,2,0.135,Educação,Financiada,0
3636.92,6549.26,24,2.958,384.97,10.58,473,2,72,0.3,1,0.15,Crédito pessoal,Própria,1
7356.42,18528.92,60,3.627,761.85,10.36,504,1,44,4.7,0,0.21,Consolidação de dívidas,Financiada,0
7386.8,48341.02,36,1.163,1651.27,22.35,662,0,45,1.0,2,0.545,Educação,Alugada,0
3698.53,8489.95,60,1.664,224.76,6.08,544,1,77,3.4,1,0.191,Financiamento de veículo,Financiada,0
2592.29,13186.71,48,2.14,442.27,17.06,729,0,10,4.1,1,0.424,Crédito pessoal,Financiada,0
2495.52,9858.13,48,1.482,288.47,11.56,615,0,58,2.2,2,0.329,Reforma ou serviços,Própria,0
5486.51,27288.59,18,2.703,1934.62,35.26,513,1,55,1.7,1,0.414,Crédito pessoal,Alugada,1
6368.76,23805.3,48,2.798,907.3,14.25,376,4,103,0.8,0,0.311,Financiamento de veículo,Familiar,0
3181.31,15166.93,18,1.902,1003.01,31.53,595,2,62,0.7,4,0.397,Reforma ou serviços,Própria,0
5286.42,10266.94,48,3.568,449.96,8.51,350,6,66,4.2,1,0.162,Reforma ou serviços,Própria,1
7406.75,9899.65,24,1.334,484.76,6.54,611,1,26,2.6,2,0.111,Educação,Própria,0
7628.85,19628.77,6,1.526,3448.35,45.2,771,0,28,4.3,0,0.214,Crédito pessoal,Financiada,0
13610.27,8320.22,48,1.963,269.21,1.98,788,0,57,2.7,3,0.051,Crédito pessoal,Própria,0
11477.48,5145.84,36,0.55,157.95,1.38,823,0,6,6.8,0,0.037,Financiamento de veículo,Financiada,0
2795.07,9895.46,36,1.451,354.85,12.7,701,0,35,6.5,2,0.295,Crédito pessoal,Própria,0
14768.29,9591.89,48,1.308,270.35,1.83,854,0,16,0.9,1,0.054,Crédito pessoal,Própria,0
3741.38,10583.3,60,3.442,419.33,11.21,494,2,29,0.4,2,0.236,Consolidação de dívidas,Alugada,0
9939.13,20472.05,36,1.787,775.99,7.81,697,0,8,4.1,0,0.172,Crédito pessoal,Alugada,0
5423.87,14915.75,24,0.55,665.12,12.26,802,0,18,2.1,0,0.229,Financiamento de veículo,Própria,0
4027.42,11792.37,12,1.707,1095.1,27.19,638,0,96,1.5,0,0.244,Educação,Financiada,0
1695.35,5935.16,36,1.497,214.45,12.65,780,0,17,4.0,4,0.292,Reforma ou serviços,Própria,0
4675.28,10442.09,24,2.053,555.39,11.88,792,0,22,0.9,1,0.186,Consolidação de dívidas,Própria,0
1977.52,4351.95,24,2.004,230.19,11.64,628,0,31,1.0,3,0.183,Reforma ou serviços,Alugada,0
9472.42,7988.92,36,3.34,384.72,4.06,428,7,67,1.3,0,0.07,Reforma ou serviços,Alugada,0
13317.38,7819.5,36,0.58,241.3,1.81,832,0,38,6.0,1,0.049,Educação,Própria,0
3172.67,7583.49,18,0.896,458.06,14.44,856,0,11,0.4,0,0.199,Crédito pessoal,Familiar,0
6270.65,14555.81,18,1.619,938.71,14.97,676,0,7,4.1,1,0.193,Crédito pessoal,Própria,0
3316.52,11651.9,18,0.909,704.69,21.25,834,0,35,3.1,3,0.293,Reforma ou serviços,Financiada,0
3521.89,6148.75,36,2.075,244.13,6.93,583,0,38,4.2,2,0.145,Educação,Alugada,0
8405.16,4041.92,24,1.129,193.19,2.3,835,0,80,1.8,1,0.04,Crédito pessoal,Alugada,0
5077.23,14518.41,36,3.081,673.07,13.26,711,0,19,1.7,3,0.238,Consolidação de dívidas,Alugada,0
15290.63,7602.68,24,1.193,366.18,2.39,757,0,111,1.5,2,0.041,Reforma ou serviços,Alugada,0
3856.17,11358.1,48,1.757,352.2,9.13,550,0,11,6.0,0,0.245,Reforma ou serviços,Própria,0
9662.45,9883.72,36,2.156,397.55,4.11,628,1,11,2.9,1,0.085,Crédito pessoal,Própria,0
5523.74,26017.29,60,2.49,839.91,15.21,469,3,34,1.0,1,0.393,Educação,Própria,0
8516.8,17265.21,36,1.091,582.46,6.84,714,0,78,1.5,1,0.169,Financiamento de veículo,Alugada,0
3940.95,8354.11,24,0.55,372.52,9.45,954,0,51,2.2,1,0.177,Financiamento de veículo,Financiada,0
5042.65,20289.21,12,1.532,1863.87,36.96,472,2,18,1.1,2,0.335,Financiamento de veículo,Alugada,1
4840.65,5285.01,24,3.069,314.4,6.49,410,0,149,1.2,2,0.091,Reforma ou serviços,Alugada,0
3096.6,10433.57,18,0.55,610.4,19.71,912,0,50,1.6,1,0.281,Financiamento de veículo,Alugada,0
7839.3,1610.43,36,2.146,64.67,0.82,343,2,53,9.0,0,0.017,Financiamento de veículo,Própria,0
7782.0,17543.2,24,1.238,849.36,10.91,740,0,73,1.9,1,0.188,Educação,Financiada,0
7513.21,10311.38,18,0.55,603.25,8.03,912,0,54,1.0,2,0.114,Financiamento de veículo,Familiar,0
13484.99,11892.12,60,0.617,237.73,1.76,808,0,30,3.1,0,0.073,Financiamento de veículo,Própria,0
12771.96,33410.89,18,1.232,2081.02,16.29,749,0,122,2.7,0,0.218,Crédito pessoal,Financiada,1
4121.4,8158.13,48,1.519,240.59,5.84,752,0,104,6.0,1,0.165,Educação,Alugada,0
6553.18,8415.67,48,0.55,199.97,3.05,775,0,135,3.5,3,0.107,Financiamento de veículo,Própria,0
3532.57,4792.96,18,1.335,301.33,8.53,779,0,32,0.4,1,0.113,Reforma ou serviços,Familiar,0
5275.85,14485.99,24,2.471,807.33,15.3,482,2,118,3.4,0,0.229,Educação,Alugada,1
3585.2,13325.06,36,2.317,549.73,15.33,670,1,17,2.3,0,0.31,Crédito pessoal,Familiar,0
14198.02,23647.87,24,2.037,1255.54,8.84,683,1,44,4.2,2,0.139,Crédito pessoal,Financiada,0
6515.29,13642.85,6,1.467,2391.96,36.71,783,0,72,4.6,1,0.174,Reforma ou serviços,Própria,1
4542.51,17810.23,24,0.55,794.18,17.48,905,0,14,0.6,1,0.327,Educação,Própria,0
10899.34,20371.95,24,2.602,1151.88,10.57,623,0,129,2.8,2,0.156,Crédito pessoal,Alugada,0
1500.0,7396.44,18,1.553,474.16,31.61,834,1,30,2.8,0,0.411,Consolidação de dívidas,Própria,0
1500.0,8868.64,12,2.219,849.93,56.66,750,0,107,4.2,1,0.493,Crédito pessoal,Financiada,0
8517.12,20611.63,24,1.801,1065.3,12.51,634,1,15,4.6,0,0.202,Crédito pessoal,Familiar,1
5398.65,22275.08,60,2.632,742.44,13.75,729,0,43,1.6,0,0.344,Consolidação de dívidas,Financiada,0
6073.5,22033.16,48,0.55,523.53,8.62,845,1,25,4.4,1,0.302,Financiamento de veículo,Alugada,0
2284.83,12605.82,48,0.836,319.93,14.0,712,0,25,1.5,4,0.46,Financiamento de veículo,Alugada,0
5125.63,6819.69,24,1.549,342.4,6.68,762,0,17,1.2,0,0.111,Crédito pessoal,Própria,0
18008.33,20322.89,12,0.55,1754.73,9.74,854,0,16,0.9,4,0.094,Financiamento de veículo,Alugada,0
8668.21,13840.7,60,0.996,307.56,3.55,609,0,19,0.7,0,0.133,Financiamento de veículo,Familiar,0
5776.95,16176.57,48,2.062,534.07,9.24,721,0,18,1.5,1,0.233,Crédito pessoal,Própria,0
3960.8,24146.05,12,1.681,2238.7,56.52,790,0,92,0.5,0,0.508,Crédito pessoal,Própria,0
4071.55,14279.82,24,1.936,749.55,18.41,487,0,101,0.2,1,0.292,Financiamento de veículo,Própria,0
1500.0,6500.52,36,2.049,257.04,17.14,537,0,13,0.6,4,0.361,Educação,Própria,0
6100.65,9617.67,36,2.028,379.01,6.21,790,0,36,6.5,2,0.131,Consolidação de dívidas,Financiada,0
8783.35,21148.55,36,1.779,800.58,9.11,560,0,91,1.2,2,0.201,Financiamento de veículo,Alugada,0
1957.71,8009.73,60,0.55,157.1,8.02,849,0,66,4.0,0,0.341,Financiamento de veículo,Alugada,0
3450.71,6331.29,12,1.198,569.58,16.51,816,0,34,2.7,0,0.153,Crédito pessoal,Alugada,0
2537.12,11249.97,48,1.951,363.14,14.31,496,2,26,1.7,0,0.37,Educação,Alugada,0
2858.05,4944.85,18,3.412,372.16,13.02,478,1,13,3.7,2,0.144,Crédito pessoal,Financiada,0
5375.32,8087.1,24,1.335,396.06,7.37,845,0,124,2.0,1,0.125,Crédito pessoal,Familiar,0
1500.0,13645.11,24,1.673,694.95,46.33,469,0,54,6.7,1,0.758,Financiamento de veículo,Própria,1
7610.33,9443.74,36,0.55,289.87,3.81,887,0,47,2.1,1,0.103,Financiamento de veículo,Financiada,0
8298.28,18442.42,24,0.969,864.92,10.42,716,0,21,1.5,1,0.185,Reforma ou serviços,Própria,0
4450.32,7728.99,12,3.031,777.91,17.48,645,0,41,3.0,0,0.145,Consolidação de dívidas,Própria,0
1500.0,6513.72,48,1.722,200.51,13.37,523,1,92,1.9,0,0.362,Educação,Própria,0
2803.53,11589.01,12,2.031,1097.95,39.16,599,0,12,1.2,1,0.344,Crédito pessoal,Alugada,0
11168.06,24729.37,18,2.185,1676.49,15.01,491,0,21,3.5,3,0.185,Reforma ou serviços,Familiar,0
1500.0,11096.33,12,0.55,958.08,63.87,791,0,14,2.6,0,0.616,Financiamento de veículo,Familiar,0
4192.07,9995.03,24,0.55,445.69,10.63,952,0,108,1.4,1,0.199,Reforma ou serviços,Própria,0
2501.92,12549.02,36,1.402,446.34,17.84,617,1,11,1.2,2,0.418,Financiamento de veículo,Financiada,0
8563.36,14044.76,24,2.913,821.58,9.59,554,1,52,4.1,0,0.137,Crédito pessoal,Própria,0
3421.53,16503.76,12,1.979,1558.58,45.55,543,1,15,0.2,2,0.402,Educação,Alugada,0
6679.95,8489.69,48,2.237,290.27,4.35,553,1,48,1.8,0,0.106,Reforma ou serviços,Alugada,1
7383.47,7331.26,12,2.2,701.8,9.51,560,0,14,6.0,1,0.083,Crédito pessoal,Própria,0
16234.18,5059.59,60,2.536,165.03,1.02,674,0,28,1.5,1,0.026,Consolidação de dívidas,Própria,0
4585.2,9171.52,24,1.328,448.81,9.79,536,0,119,1.0,1,0.167,Financiamento de veículo,Alugada,0
6565.35,4140.33,24,0.55,184.62,2.81,881,0,59,0.1,0,0.053,Educação,Alugada,0
2070.78,5570.79,36,2.123,222.91,10.76,718,0,46,5.7,5,0.224,Crédito pessoal,Familiar,0
10877.7,11754.89,24,2.266,640.35,5.89,506,0,56,5.0,2,0.09,Crédito pessoal,Própria,0
3245.09,13151.44,48,1.801,411.54,12.68,838,1,126,5.8,2,0.338,Crédito pessoal,Financiada,0
3672.93,10972.91,36,1.577,401.8,10.94,648,1,49,4.4,0,0.249,Educação,Alugada,0
5128.77,49983.55,36,1.093,1686.95,32.89,764,0,88,1.9,1,0.812,Reforma ou serviços,Financiada,0
1973.23,14129.16,6,2.389,2555.67,129.52,538,0,90,1.0,0,0.597,Educação,Alugada,1
5992.42,16209.08,36,3.196,764.27,12.75,581,2,82,0.2,0,0.225,Consolidação de dívidas,Alugada,0
9473.4,6197.39,36,0.943,203.81,2.15,831,0,183,1.6,0,0.055,Crédito pessoal,Financiada,0
6235.62,21280.19,48,1.684,649.93,10.42,716,0,67,7.8,1,0.284,Reforma ou serviços,Alugada,0
1941.66,7639.17,24,2.769,439.92,22.66,469,2,84,1.3,1,0.328,Reforma ou serviços,Própria,0
4815.77,7075.7,24,0.55,315.52,6.55,767,0,28,1.9,1,0.122,Financiamento de veículo,Própria,0
8237.66,14403.21,24,1.39,709.9,8.62,664,0,44,1.9,0,0.146,Educação,Própria,0
1623.05,3384.27,24,1.01,159.5,9.83,879,0,42,0.3,0,0.174,Reforma ou serviços,Própria,0
2670.6,16896.61,36,0.55,518.63,19.42,803,0,21,3.9,0,0.527,Educação,Alugada,0
8954.14,25817.17,36,2.11,1030.85,11.51,799,0,23,4.5,0,0.24,Consolidação de dívidas,Alugada,0
6147.94,10974.27,36,2.205,444.87,7.24,599,0,42,0.7,1,0.149,Crédito pessoal,Financiada,0
6713.24,3956.45,36,1.319,138.75,2.07,844,0,50,1.6,3,0.049,Crédito pessoal,Própria,0
16470.08,19797.03,24,3.835,1276.53,7.75,439,2,123,3.5,2,0.1,Consolidação de dívidas,Alugada,0
6952.92,12496.82,24,1.481,622.51,8.95,850,0,21,5.6,1,0.15,Consolidação de dívidas,Própria,0
7818.94,16656.34,48,0.746,414.16,5.3,926,0,20,1.3,2,0.178,Crédito pessoal,Própria,0
27919.37,14487.59,24,0.802,666.05,2.39,874,0,12,2.4,1,0.043,Educação,Própria,0
4554.43,7951.98,18,1.373,501.62,11.01,551,0,74,4.4,2,0.145,Financiamento de veículo,Familiar,0
3170.76,14656.17,24,0.55,653.54,20.61,791,0,141,0.8,1,0.385,Financiamento de veículo,Própria,0
6779.43,8863.73,18,1.701,575.79,8.49,391,1,40,3.2,0,0.109,Financiamento de veículo,Própria,1
6826.64,6670.93,18,0.933,404.32,5.92,629,0,52,5.7,1,0.081,Financiamento de veículo,Financiada,0
3751.27,20906.66,36,3.08,969.01,25.83,386,1,40,2.0,0,0.464,Crédito pessoal,Própria,0
2741.68,7618.14,6,0.76,1303.68,47.55,866,0,69,1.1,0,0.232,Reforma ou serviços,Própria,1
21774.99,12584.26,18,1.789,823.93,3.78,617,0,17,2.6,1,0.048,Crédito pessoal,Própria,0
6368.1,7384.08,36,0.593,228.38,3.59,695,0,59,8.0,3,0.097,Financiamento de veículo,Própria,0
3302.37,11284.36,12,1.236,1017.64,30.82,737,0,40,1.9,0,0.285,Educação,Própria,0
9175.49,19917.65,60,1.975,569.56,6.21,540,1,76,3.8,0,0.181,Educação,Familiar,0
4859.76,6841.48,36,2.089,272.28,5.6,523,0,74,1.4,1,0.117,Reforma ou serviços,Financiada,0
4445.41,14059.05,36,0.55,431.54,9.71,844,0,55,0.3,0,0.264,Financiamento de veículo,Alugada,0
7368.9,14246.9,24,1.339,698.08,9.47,782,0,36,4.4,0,0.161,Crédito pessoal,Financiada,0
2334.25,15122.69,36,0.55,464.18,19.89,858,0,21,1.4,0,0.54,Financiamento de veículo,Alugada,0
6470.72,8967.41,36,0.582,276.84,4.28,875,0,73,4.8,0,0.115,Educação,Alugada,0
17025.13,8621.01,48,2.139,289.05,1.7,671,0,45,5.3,3,0.042,Consolidação de dívidas,Alugada,0
6942.69,40613.25,18,2.401,2805.35,40.41,649,2,44,2.6,1,0.487,Crédito pessoal,Financiada,1
4118.16,7343.03,24,0.564,327.98,7.96,947,0,31,6.1,1,0.149,Reforma ou serviços,Alugada,0
3797.16,6605.79,24,1.825,342.37,9.02,739,0,110,1.4,1,0.145,Consolidação de dívidas,Própria,0
4031.94,3760.03,24,1.249,182.3,4.52,844,0,113,4.3,1,0.078,Reforma ou serviços,Própria,0
4442.43,11663.07,18,0.921,706.1,15.89,599,0,33,1.9,1,0.219,Financiamento de veículo,Familiar,0
4114.09,5531.63,6,0.637,942.61,22.91,667,0,24,1.3,2,0.112,Financiamento de veículo,Financiada,0
9177.65,22346.17,24,1.189,1075.71,11.72,574,1,36,4.9,1,0.203,Financiamento de veículo,Própria,0
1775.48,5252.69,24,0.912,244.69,13.78,745,0,25,1.1,1,0.247,Reforma ou serviços,Financiada,0
8873.76,8047.73,48,2.102,267.83,3.02,555,1,59,2.2,2,0.076,Crédito pessoal,Familiar,1
4109.3,24228.04,36,0.768,772.85,18.81,776,0,44,2.3,0,0.491,Financiamento de veículo,Própria,0
6569.03,30456.09,18,1.496,1942.58,29.57,607,1,71,5.8,0,0.386,Financiamento de veículo,Própria,0
2585.52,3754.74,36,1.943,145.97,5.65,719,0,34,0.5,1,0.121,Consolidação de dívidas,Própria,0
11850.97,14108.12,12,1.282,1275.95,10.77,742,0,192,2.4,0,0.099,Educação,Alugada,0
11256.57,16601.22,18,1.183,1029.38,9.14,575,1,13,3.8,1,0.123,Financiamento de veículo,Própria,0
9427.25,6878.27,18,1.34,432.62,4.59,775,0,43,2.9,1,0.061,Crédito pessoal,Alugada,0
2033.0,7879.58,6,2.503,1430.69,70.37,505,3,168,1.2,3,0.323,Reforma ou serviços,Financiada,1
8694.7,5016.45,48,3.179,205.14,2.36,474,1,71,3.7,3,0.048,Consolidação de dívidas,Alugada,0
6683.68,4080.18,24,0.577,182.54,2.73,820,0,38,3.5,0,0.051,Financiamento de veículo,Financiada,0
1922.05,12936.13,18,0.634,762.77,39.69,743,0,56,2.6,1,0.561,Reforma ou serviços,Financiada,0
5122.25,16095.3,36,0.77,513.65,10.03,859,0,16,6.4,0,0.262,Reforma ou serviços,Própria,0
6518.67,41283.2,24,0.58,1847.65,28.34,912,0,45,2.3,1,0.528,Financiamento de veículo,Financiada,0
7340.63,12889.53,48,0.55,306.27,4.17,849,0,15,2.6,1,0.146,Reforma ou serviços,Própria,0
5804.08,42758.62,36,0.705,1349.01,23.24,674,0,9,1.9,0,0.614,Financiamento de veículo,Financiada,0
6229.04,9290.77,48,1.414,267.93,4.3,807,0,105,2.9,3,0.124,Crédito pessoal,Alugada,0
12965.57,31794.39,36,1.723,1192.66,9.2,591,0,27,2.6,1,0.204,Educação,Alugada,0
11120.6,53288.2,36,1.761,2011.32,18.09,824,1,14,4.8,1,0.399,Crédito pessoal,Própria,0
1500.0,7194.59,24,0.55,320.82,21.39,883,0,34,1.0,1,0.4,Financiamento de veículo,Própria,0
4270.99,3832.68,12,2.752,379.36,8.88,628,1,68,5.4,1,0.075,Crédito pessoal,Familiar,0
4695.36,16307.31,24,2.218,883.59,18.82,715,1,15,2.1,1,0.289,Consolidação de dívidas,Própria,0
1754.8,12461.6,24,1.825,645.84,36.8,890,0,29,7.3,0,0.592,Consolidação de dívidas,Familiar,0
5512.69,12406.84,18,1.574,796.91,14.46,777,0,74,5.3,0,0.188,Crédito pessoal,Familiar,0
11278.39,27908.08,18,0.726,1659.65,14.72,766,0,46,4.4,1,0.206,Financiamento de veículo,Própria,0
2651.13,6191.96,24,1.839,321.42,12.12,763,0,107,3.8,0,0.195,Consolidação de dívidas,Financiada,0
6405.95,12739.32,24,1.091,606.22,9.46,731,0,75,3.1,0,0.166,Reforma ou serviços,Familiar,0
2947.18,7970.97,36,2.581,342.63,11.63,430,0,63,0.5,3,0.225,Crédito pessoal,Familiar,0
3428.33,26098.22,18,3.209,1931.29,56.33,466,1,73,2.6,1,0.634,Consolidação de dívidas,Financiada,1
12996.01,24290.74,12,1.477,2223.78,17.11,853,0,12,3.2,1,0.156,Consolidação de dívidas,Financiada,0
3714.61,8349.85,18,0.55,488.49,13.15,823,0,42,1.9,2,0.187,Financiamento de veículo,Financiada,0
6925.64,14373.39,18,1.652,929.69,13.42,817,0,152,3.3,0,0.173,Crédito pessoal,Própria,0
1629.88,12285.75,36,1.031,410.27,25.17,887,0,32,2.6,1,0.628,Reforma ou serviços,Alugada,0
16498.93,5385.8,24,1.414,266.2,1.61,889,0,43,4.8,0,0.027,Crédito pessoal,Alugada,0
7555.71,43693.79,36,1.909,1689.15,22.36,871,0,27,7.0,2,0.482,Consolidação de dívidas,Própria,0
4643.69,10221.97,24,1.649,519.2,11.18,680,1,27,2.3,0,0.183,Educação,Financiada,0
7429.79,65872.05,24,1.315,3218.29,43.32,773,0,81,4.4,0,0.739,Crédito pessoal,Familiar,0
2169.66,12113.79,6,1.284,2110.66,97.28,585,0,148,2.0,2,0.465,Financiamento de veículo,Própria,1
10824.67,33948.41,36,1.437,1214.49,11.22,771,0,117,9.0,1,0.261,Crédito pessoal,Financiada,0
4253.7,14248.87,12,0.55,1230.28,28.92,763,0,8,3.7,0,0.279,Financiamento de veículo,Financiada,0
4582.0,17421.61,36,3.061,805.28,17.57,429,1,41,2.7,1,0.317,Crédito pessoal,Própria,0
3833.71,10346.79,48,0.861,264.09,6.89,524,1,32,1.2,1,0.225,Financiamento de veículo,Alugada,1
3627.9,3830.22,24,2.078,204.3,5.63,443,1,17,7.3,0,0.088,Educação,Própria,0
7999.3,20873.98,6,1.942,3719.25,46.49,539,0,83,5.0,0,0.217,Reforma ou serviços,Financiada,0
6094.1,8997.2,18,1.2,558.75,9.17,773,0,34,1.1,1,0.123,Consolidação de dívidas,Própria,0
7789.23,40121.64,12,1.146,3597.76,46.19,825,0,19,0.4,1,0.429,Educação,Própria,0
5171.72,35001.04,12,1.099,3129.32,60.51,751,0,57,1.7,0,0.564,Educação,Financiada,0
7148.07,8712.31,36,2.441,366.48,5.13,571,0,15,0.8,0,0.102,Crédito pessoal,Própria,0
4010.73,7609.67,36,1.453,272.96,6.81,725,0,96,1.9,1,0.158,Educação,Alugada,0
20719.85,9192.87,36,2.549,393.21,1.9,448,1,101,6.1,0,0.037,Educação,Financiada,0
1967.06,3535.5,12,2.036,335.06,17.03,720,0,72,5.0,2,0.15,Crédito pessoal,Financiada,1
11363.88,17935.36,12,0.964,1589.95,13.99,722,0,61,0.6,1,0.132,Financiamento de veículo,Própria,0
12143.1,35528.49,18,0.789,2125.03,17.5,845,0,40,2.1,1,0.244,Educação,Alugada,0
3065.84,7073.85,24,3.08,421.31,13.74,451,1,54,0.8,2,0.192,Crédito pessoal,Própria,1
20713.97,19611.63,18,0.55,1147.35,5.54,798,0,40,3.5,1,0.079,Financiamento de veículo,Alugada,0
9639.44,11882.1,48,2.038,390.41,4.05,662,0,12,6.1,1,0.103,Consolidação de dívidas,Alugada,0
9494.99,11937.11,6,0.55,2027.99,21.36,824,0,70,2.7,2,0.105,Reforma ou serviços,Financiada,0
5291.13,13511.26,24,0.843,624.22,11.8,659,0,111,0.3,0,0.213,Educação,Alugada,0
4544.78,17762.05,60,1.585,460.96,10.14,836,0,27,2.8,0,0.326,Crédito pessoal,Financiada,0
4566.86,8834.97,60,1.817,243.02,5.32,449,2,78,1.4,1,0.161,Financiamento de veículo,Financiada,0
6624.58,14104.37,18,1.916,933.86,14.1,770,0,44,1.4,2,0.177,Consolidação de dívidas,Financiada,0
12396.25,9070.45,36,1.622,334.61,2.7,670,0,29,4.0,0,0.061,Reforma ou serviços,Própria,0
5818.68,15336.48,48,2.525,554.88,9.54,766,1,6,3.4,1,0.22,Consolidação de dívidas,Familiar,0
2955.19,7217.55,18,1.076,443.21,15.0,965,0,71,4.8,0,0.204,Crédito pessoal,Financiada,0
8669.43,23121.2,24,1.192,1113.5,12.84,733,0,62,7.3,0,0.222,Educação,Própria,0
9205.23,10880.35,60,2.033,315.51,3.43,730,1,18,6.0,1,0.098,Crédito pessoal,Financiada,0
7803.31,5688.32,48,2.303,197.07,2.53,852,0,36,4.0,2,0.061,Consolidação de dívidas,Familiar,0
8255.4,11983.92,48,0.874,306.75,3.72,729,0,43,1.5,2,0.121,Educação,Financiada,0
4395.95,11925.75,36,1.709,446.32,10.15,586,1,56,3.7,0,0.226,Financiamento de veículo,Própria,0
2923.22,6730.76,36,2.816,299.89,10.26,589,1,89,1.9,3,0.192,Consolidação de dívidas,Financiada,0
3035.51,4383.04,18,1.002,267.34,8.81,931,0,38,5.4,0,0.12,Crédito pessoal,Alugada,0
1886.4,10257.41,48,2.718,385.12,20.42,689,2,10,1.3,1,0.453,Consolidação de dívidas,Alugada,0
6022.89,15724.29,36,1.105,531.8,8.83,607,0,45,1.8,1,0.218,Educação,Financiada,0
4937.8,18964.44,24,0.55,845.65,17.13,865,0,32,1.1,1,0.32,Educação,Financiada,0
